batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
161,신본기,2014,롯데,0.263,11,19,2,5,1,0,0,6,1,0,0,1,0,3,2,0.316,0.3,2,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.616
161,신본기,2017,롯데,0.238,9,21,1,5,2,0,0,7,4,1,0,4,0,5,1,0.333,0.36,2,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.6930000000000001
161,신본기,2018,롯데,0.143,5,14,0,2,1,0,0,3,2,0,0,1,0,2,5,0.214,0.2,0,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.414
163,신종길,2003,롯데,0.250,7,8,0,2,1,0,0,3,1,0,0,0,0,2,0,0.375,0.25,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.625
163,신종길,2004,한화,0.091,11,11,3,1,0,0,0,1,1,4,0,5,0,5,0,0.091,0.375,3,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.466
163,신종길,2011,KIA,0.294,12,34,6,10,1,0,0,11,1,7,0,1,3,10,1,0.324,0.368,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.6920000000000001
163,신종길,2012,KIA,0.414,11,29,6,12,2,1,1,19,5,1,1,2,1,6,0,0.655,0.469,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,1.124
163,신종길,2013,KIA,0.333,11,33,5,11,3,1,1,19,6,2,1,2,0,5,1,0.5760000000000001,0.371,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.947
163,신종길,2014,KIA,0.286,9,14,3,4,0,0,0,4,0,3,0,5,1,4,0,0.28600000000000003,0.5,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.7859999999999999
163,신종길,2015,KIA,0.263,9,19,3,5,3,1,0,10,3,0,0,0,2,4,0,0.526,0.333,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.8590000000000001
163,신종길,2017,KIA,0.500,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0.5,0.667,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,1.167
165,심우준,2015,KT,0.133,9,15,2,2,1,0,0,3,1,1,0,0,0,0,0,0.2,0.133,2,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.333
165,심우준,2016,KT,0.242,15,33,4,8,1,0,0,9,1,1,3,1,1,6,0,0.273,0.28600000000000003,2,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.5589999999999999
165,심우준,2017,KT,0.382,10,34,7,13,2,2,0,19,3,2,1,1,1,5,0,0.5589999999999999,0.417,1,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,0.976
165,심우준,2018,KT,0.471,6,17,6,8,2,0,1,13,4,2,1,3,1,1,0,0.765,0.5710000000000001,1,183cm/75kg,1995년 04월 28일,내야수(우투우타),송정동초-언북중-경기고,13000만원,1.3359999999999999
166,안익훈,2015,LG,0.200,7,10,3,2,0,1,0,4,0,0,0,1,0,3,0,0.4,0.273,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.6729999999999999
166,안익훈,2016,LG,0.192,12,26,3,5,0,0,0,5,1,0,0,2,1,6,1,0.192,0.267,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.459
166,안익훈,2018,LG,0.250,7,24,0,6,1,0,0,7,1,0,0,0,0,3,0,0.292,0.25,0,176cm/70kg,1996년 02월 12일,외야수(좌투좌타),대전신흥초-충남중-대전고,12000만원,0.542
167,안중열,2015,롯데,0.133,9,15,1,2,0,0,0,2,1,0,0,1,0,2,1,0.133,0.188,0,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,13000만원,0.321
167,안중열,2016,롯데,0.214,13,14,0,3,0,0,0,3,2,0,1,2,1,1,1,0.214,0.333,1,175cm/87kg,1995년 09월 01일,포수(우투우타),가야초-개성중-부산고-(영남사이버대)-KT,13000만원,0.547
169,안치홍,2009,KIA,0.073,12,41,1,3,0,0,0,3,2,0,0,1,0,7,0,0.073,0.093,3,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.16599999999999998
169,안치홍,2010,KIA,0.188,11,32,2,6,0,0,0,6,4,1,0,2,0,7,4,0.188,0.222,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.41
169,안치홍,2011,KIA,0.125,3,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0.125,0.125,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.25
169,안치홍,2012,KIA,0.385,11,39,4,15,3,0,0,18,7,1,3,2,0,4,2,0.462,0.415,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.877
169,안치홍,2013,KIA,0.276,10,29,7,8,2,0,1,13,7,2,0,2,1,4,2,0.448,0.344,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.792
169,안치홍,2014,KIA,0.308,11,26,3,8,2,0,0,10,5,2,1,1,0,5,1,0.385,0.321,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,0.706
169,안치홍,2017,KIA,0.500,4,10,1,5,1,0,1,9,7,0,1,0,0,2,0,0.9,0.5,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,1.4
169,안치홍,2018,KIA,0.417,5,12,3,5,2,0,1,10,2,0,0,0,0,3,0,0.833,0.417,0,178cm/90kg,1990년 07월 02일,내야수(우투우타),구지초(구리리틀)-대치중-서울고-KIA-경찰,18000만원,1.25
171,양석환,2015,LG,0.471,7,17,4,8,4,0,1,15,5,0,0,1,0,1,0,0.882,0.474,0,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,1.3559999999999999
171,양석환,2016,LG,0.265,13,34,7,9,3,0,2,18,6,1,0,3,0,4,0,0.529,0.324,2,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.853
171,양석환,2017,LG,0.000,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.0
171,양석환,2018,LG,0.267,7,15,2,4,0,0,0,4,1,1,1,4,1,5,1,0.267,0.429,1,185cm/90kg,1991년 07월 15일,내야수(우투우타),백운초-신일중-신일고-동국대,9000만원,0.696
172,양성우,2012,한화,0.235,11,17,3,4,1,0,0,5,2,0,1,2,0,0,1,0.294,0.316,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.61
172,양성우,2016,한화,0.250,3,4,0,1,0,0,0,1,0,1,0,2,0,1,0,0.25,0.5,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.75
172,양성우,2017,한화,0.000,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.0
172,양성우,2018,한화,0.333,6,12,2,4,0,0,0,4,0,0,1,1,0,2,0,0.333,0.385,0,174cm/84kg,1989년 05월 02일,외야수(우투좌타),하안북초-선린중-충암고-동국대-한화-경찰,7000만원,0.718
174,양의지,2010,두산,0.364,9,11,2,4,0,0,1,7,1,0,0,1,0,3,0,0.636,0.417,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.053
174,양의지,2011,두산,0.222,11,27,1,6,3,0,0,9,1,0,0,2,1,6,1,0.333,0.3,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.633
174,양의지,2012,두산,0.087,10,23,1,2,1,0,1,6,3,0,0,3,1,4,1,0.261,0.222,1,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.483
174,양의지,2013,두산,0.333,10,24,0,8,2,0,0,10,2,0,1,5,0,4,0,0.417,0.448,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.865
174,양의지,2014,두산,0.450,9,20,2,9,2,0,0,11,5,0,0,3,0,2,1,0.55,0.522,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.072
174,양의지,2015,두산,0.364,10,22,4,8,2,0,1,13,3,1,0,4,3,2,1,0.591,0.517,2,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,1.108
174,양의지,2016,두산,0.289,12,38,5,11,3,0,1,17,5,0,0,0,1,4,2,0.447,0.308,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.755
174,양의지,2017,두산,0.364,5,11,1,4,0,0,0,4,1,0,0,0,1,2,0,0.364,0.417,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.7809999999999999
174,양의지,2018,두산,0.231,5,13,1,3,1,0,0,4,1,0,0,1,0,2,0,0.308,0.28600000000000003,0,179cm/85kg,1987년 06월 05일,포수(우투우타),송정동초-무등중-진흥고-두산-경찰,3000만원,0.594
175,양종민,2009,롯데,0.500,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,1.0
175,양종민,2010,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,
175,양종민,2014,두산,0.000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.0
175,양종민,2015,두산,0.000,7,12,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.077,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.077
175,양종민,2018,두산,0.333,5,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0.333,0.333,0,181cm/81kg,1990년 10월 09일,내야수(우투우타),사당초-강남중-덕수고-(영남사이버대)-롯데,9000만원,0.6659999999999999
176,엄태용,2014,한화,0.200,8,10,1,2,1,0,0,3,1,0,0,0,2,4,1,0.3,0.333,2,183cm/85kg,1994년 02월 24일,포수(우투우타),공주중동초-공주중-북일고,5000만원,0.633
178,오선진,2008,한화,0.222,6,9,1,2,0,0,0,2,0,0,0,0,0,2,0,0.222,0.222,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.444
178,오선진,2009,한화,0.400,10,25,5,10,2,1,0,14,2,1,0,0,0,3,1,0.56,0.4,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.96
178,오선진,2010,한화,0.143,9,14,1,2,0,0,1,5,1,0,1,0,0,4,0,0.35700000000000004,0.14300000000000002,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.5
178,오선진,2011,한화,0.200,7,5,0,1,1,0,0,2,0,0,0,1,0,0,1,0.4,0.333,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.7330000000000001
178,오선진,2012,한화,0.000,7,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,0.28600000000000003,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.28600000000000003
178,오선진,2013,한화,0.161,10,31,1,5,1,0,0,6,0,1,0,4,0,5,1,0.194,0.257,4,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.451
178,오선진,2016,한화,0.143,3,7,1,1,0,0,0,1,0,0,0,0,0,1,0,0.14300000000000002,0.14300000000000002,1,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.28600000000000003
178,오선진,2017,한화,0.000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.0
178,오선진,2018,한화,0.231,6,13,3,3,2,1,0,7,0,0,0,2,1,1,1,0.5379999999999999,0.375,0,178cm/80kg,1989년 07월 07일,내야수(우투우타),화곡초-성남중-성남고-한화-상무,6000만원,0.913
179,오재원,2008,두산,0.211,10,38,5,8,4,0,0,12,0,2,3,3,0,10,1,0.316,0.268,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.5840000000000001
179,오재원,2009,두산,0.270,12,37,7,10,3,0,1,16,5,3,0,3,0,5,2,0.4320000000000001,0.325,2,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.757
179,오재원,2010,두산,0.222,11,18,2,4,0,0,0,4,1,1,0,1,0,3,0,0.222,0.263,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.485
179,오재원,2011,두산,0.368,10,19,3,7,1,1,0,10,3,0,1,0,1,3,1,0.526,0.4,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.926
179,오재원,2012,두산,0.333,8,18,3,6,0,0,0,6,0,1,1,3,1,4,0,0.333,0.455,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7879999999999999
179,오재원,2013,두산,0.148,11,27,2,4,0,1,0,6,2,1,0,3,0,10,0,0.222,0.233,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.455
179,오재원,2014,두산,0.258,9,31,5,8,0,0,0,8,5,4,0,3,0,9,0,0.258,0.324,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.5820000000000001
179,오재원,2015,두산,0.208,8,24,5,5,1,0,1,9,5,1,0,1,1,4,1,0.375,0.269,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.644
179,오재원,2016,두산,0.297,12,37,8,11,2,0,1,16,6,3,0,3,0,4,1,0.4320000000000001,0.35,0,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.782
179,오재원,2017,두산,0.200,6,15,2,3,1,0,1,7,2,0,0,1,0,2,1,0.467,0.25,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.7170000000000001
179,오재원,2018,두산,0.286,6,14,0,4,0,0,0,4,0,0,0,1,0,3,1,0.28600000000000003,0.333,1,185cm/75kg,1985년 02월 09일,내야수(우투좌타),서울학동초-서울경원중-야탑고-경희대,,0.619
180,오재일,2009,히어로즈,0.242,12,33,1,8,3,0,1,14,8,0,0,1,0,6,1,0.424,0.25,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.6739999999999999
180,오재일,2010,넥센,0.357,12,14,1,5,0,0,1,8,5,0,0,2,0,3,1,0.5710000000000001,0.438,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.009
180,오재일,2011,넥센,0.333,8,12,1,4,2,0,0,6,0,0,0,1,0,2,0,0.5,0.385,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.885
180,오재일,2012,두산,0.211,9,19,1,4,1,1,1,10,6,2,0,5,0,3,1,0.526,0.36,1,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.8859999999999999
180,오재일,2013,두산,0.125,5,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0.125,0.125,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.25
180,오재일,2014,두산,0.333,11,27,6,9,2,0,1,14,6,0,0,5,1,10,0,0.519,0.441,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.96
180,오재일,2015,두산,0.154,7,13,0,2,0,0,0,2,1,0,0,1,0,4,0,0.154,0.214,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.368
180,오재일,2016,두산,0.282,15,39,6,11,2,0,4,25,12,0,0,5,0,4,0,0.6409999999999999,0.364,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,1.005
180,오재일,2017,두산,0.259,11,27,3,7,1,0,1,11,6,0,0,0,0,9,0,0.407,0.25,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.657
180,오재일,2018,두산,0.067,5,15,1,1,0,0,0,1,1,0,0,0,0,3,0,0.067,0.067,0,187cm/95kg,1986년 10월 29일,내야수(좌투좌타),인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-넥센,8000만원,0.134
182,오정복,2010,삼성,0.200,7,5,1,1,0,0,0,1,1,0,0,1,0,0,1,0.2,0.333,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.5329999999999999
182,오정복,2011,삼성,0.111,9,9,1,1,0,0,0,1,0,0,0,1,1,2,1,0.111,0.273,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.384
182,오정복,2014,NC,0.250,10,12,1,3,1,0,0,4,0,1,0,1,0,0,0,0.333,0.308,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.6409999999999999
182,오정복,2015,KT,0.091,9,11,0,1,0,0,0,1,0,0,0,1,1,1,1,0.091,0.231,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.322
182,오정복,2016,KT,0.429,2,7,0,3,1,0,0,4,0,0,1,1,0,0,1,0.5710000000000001,0.5,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,1.071
182,오정복,2017,KT,0.231,10,13,2,3,0,0,0,3,0,0,1,1,0,0,0,0.231,0.28600000000000003,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.517
182,오정복,2018,KT,0.143,5,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0.14300000000000002,0.14300000000000002,0,177cm/75kg,1986년 10월 13일,외야수(우투우타),삼성초-내동중-용마고-인하대-삼성-NC-경찰-NC,4000만원,0.28600000000000003
183,오지환,2009,LG,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.0
183,오지환,2010,LG,0.208,11,24,3,5,2,1,0,9,2,3,1,6,0,11,0,0.375,0.3670000000000001,3,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.742
183,오지환,2011,LG,0.357,13,28,5,10,1,0,1,14,4,1,2,2,0,12,0,0.5,0.4,4,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.9
183,오지환,2012,LG,0.233,13,30,4,7,2,0,0,9,1,1,1,5,3,12,0,0.3,0.395,2,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.6950000000000001
183,오지환,2013,LG,0.152,9,33,4,5,2,0,1,10,2,1,0,1,0,7,0,0.303,0.17600000000000002,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.479
183,오지환,2014,LG,0.222,9,18,1,4,1,1,0,7,4,1,0,1,0,7,0,0.389,0.263,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.652
183,오지환,2015,LG,0.333,12,33,7,11,3,0,3,23,9,2,1,4,2,6,1,0.6970000000000001,0.436,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,1.133
183,오지환,2017,LG,0.267,10,30,2,8,2,0,0,10,4,0,1,0,0,7,1,0.333,0.267,1,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.6000000000000001
183,오지환,2018,LG,0.200,2,5,1,1,1,0,0,2,0,0,0,3,0,2,0,0.4,0.5,0,186cm/80kg,1990년 03월 12일,내야수(우투좌타),군산초-자양중-경기고,28000만원,0.9
184,오태곤,2014,롯데,0.267,11,15,2,4,1,0,1,8,3,1,1,0,0,3,0,0.5329999999999999,0.267,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8
184,오태곤,2015,롯데,0.267,9,15,4,4,1,0,1,8,2,1,1,2,0,4,1,0.5329999999999999,0.353,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8859999999999999
184,오태곤,2016,롯데,0.350,15,40,13,14,3,0,2,23,7,2,0,10,0,10,2,0.575,0.48,1,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,1.055
184,오태곤,2017,KT,0.346,11,26,3,9,2,0,1,14,6,1,0,3,0,5,0,0.5379999999999999,0.414,2,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.952
184,오태곤,2018,KT,0.267,6,15,2,4,0,0,1,7,4,1,0,3,0,3,1,0.467,0.389,0,186cm/88kg,1991년 11월 18일,내야수(우투우타),쌍문초-신월중-청원고-롯데-경찰-롯데,9000만원,0.8560000000000001
187,유강남,2012,LG,0.250,10,20,1,5,0,0,1,8,4,0,0,1,0,5,0,0.4,0.28600000000000003,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.6859999999999999
187,유강남,2015,LG,0.182,10,11,1,2,2,0,0,4,2,0,0,1,2,3,0,0.364,0.35700000000000004,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.721
187,유강남,2016,LG,0.148,14,27,1,4,0,0,0,4,4,0,0,2,1,6,0,0.14800000000000002,0.219,3,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.3670000000000001
187,유강남,2017,LG,0.200,12,30,0,6,2,0,0,8,2,0,0,0,0,6,1,0.267,0.2,0,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.467
187,유강남,2018,LG,0.167,6,18,2,3,1,0,1,7,2,0,0,0,0,9,1,0.389,0.16699999999999998,1,182cm/88kg,1992년 07월 15일,포수(우투우타),청원초-휘문중-서울고-LG-상무,4000만원,0.556
188,유민상,2018,KIA,0.333,2,3,0,1,0,0,0,1,1,0,0,0,1,2,0,0.333,0.5,0,186cm/95kg,1989년 04월 13일,내야수(우투좌타),미국 윌리캐넌초-잠신중-서울고-연세대-두산-경찰-두산-KT,5000만원,0.833
190,유재신,2008,우리,0.250,11,24,6,6,0,0,0,6,3,1,2,2,0,5,0,0.25,0.308,3,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.5579999999999999
190,유재신,2009,히어로즈,0.250,8,4,0,1,0,0,0,1,0,0,0,1,0,3,0,0.25,0.4,1,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.65
190,유재신,2012,넥센,0.333,7,3,1,1,0,0,0,1,0,2,0,0,0,1,0,0.333,0.333,1,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.6659999999999999
190,유재신,2013,넥센,0.400,10,5,2,2,0,0,0,2,0,3,0,1,0,0,0,0.4,0.5,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.9
190,유재신,2014,넥센,0.333,9,3,2,1,0,0,0,1,3,3,1,3,0,1,1,0.333,0.5,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.833
190,유재신,2015,넥센,0.000,6,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0.0,0.0,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.0
190,유재신,2016,넥센,0.273,10,11,3,3,0,0,0,3,2,2,2,0,0,2,0,0.273,0.273,0,179cm/70kg,1987년 11월 21일,외야수(우투우타),사직초(부산롯데마린즈리틀)-사직중-북일고-현대-우리-히어로즈-경찰-넥센,3000만원,0.546
